Date,Loc.,Race No.,Type,Going,Course,Purse,Place,No.,Horse,Jockey,Trainer,Act. Wt.,Decl. Horse Wt.,Draw,LBW,Running Pos.,Finish Time,Win Odds
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",1,8,GALAXY EMPEROR(D107),J Moreira,A S Cruz,127,1083,11,"""-""",3 2 2 1,01:22.5,11
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",2,9,SEIZE THE SPIRIT(B030),T Piccone,Y S Tsui,127,1117,9,"""3/4""",10 9 9 2,01:22.6,90
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",3,3,CITY LEGEND(A086),C L Chau,T P Yung,125,1047,1,"""3/4""",4 7 7 3,01:22.7,4.7
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",4,7,VICTORIOUS LEADER(B288),C Soumillon,C H Yip,129,1062,14,"""1-1/4""",14 14 13 4,01:22.7,12
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",5,12,GOLDEN MISSION(C106),A Hamelin,C W Chang,122,1129,5,"""2-1/4""",1 3 4 5,01:22.9,14
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",6,2,WINWIN THIRTYTHREE(C110),K H Chan,P F Yiu,126,1001,4,"""2-1/4""",8 10 10 6,01:22.9,12
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",7,11,FOR FUN'S SAKE(D242),B Shinn,C Fownes,123,1049,6,"""2-1/2""",12 12 12 7,01:22.9,13
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",8,6,SPICY GRILL(D159),V Borges,K W Lui,130,991,3,"""3""",7 6 6 8,01:23.0,5.3
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",9,10,GALAXY RACER(C245),M Chadwick,R Gibson,124,1118,8,"""3-3/4""",9 8 8 9,01:23.1,73
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",10,4,RED MAJESTY(E028),C Schofield,D A Hayes,132,1203,2,"""4""",5 5 5 10,01:23.1,50
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",11,1,DESTIN(V417),Z Purton,P O'Sullivan,133,1183,10,"""4-1/2""",11 11 11 11,01:23.2,5.1
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",12,13,LITTLE GENERAL(C096),A Badel,C S Shum,121,1091,12,"""5-1/4""",13 13 14 12,01:23.3,16
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",13,5,VIVA COUNCIL(A190),H T Mo,L Ho,128,1167,7,"""5-3/4""",2 1 1 13,01:23.4,24
1/31/2021,ST,2,Class 5 - 1400M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",14,14,WONDER BRAHMA(C525),N Callan,D J Hall,120,1090,13,"""7-1/2""",6 4 3 14,01:23.7,12
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",1,1,LUCKY FUN(E013),Z Purton,C S Shum,133,1138,6,"""-""",8 7 1,01:08.6,4.2
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",2,5,RESOLUTE(D243),K Teetan,A T Millard,128,1171,2,"""1/2""",3 3 2,01:08.7,3.9
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",3,3,MOERAKI(D084),J Moreira,C W Chang,130,1136,4,"""1-3/4""",5 5 3,01:08.9,7.2
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",4,11,ONE HAPPY STAR(C486),M F Poon,C H Yip,113,1079,11,"""3-1/4""",6 6 4,01:09.1,16
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",5,9,HERO STAR(D033),A Hamelin,K L Man,117,1107,1,"""4-1/4""",4 4 5,01:09.3,14
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",6,2,HANDSOME REBEL(B469),C Wong,Y S Tsui,125,1078,3,"""4-3/4""",2 2 6,01:09.4,15
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",7,8,DEMONS ROCK(B263),H T Mo,D J Hall,120,1077,8,"""5-1/2""",10 10 7,01:09.5,7.7
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",8,7,OSCAR GLORY(E109),A Badel,F C Lor,125,1110,7,"""6-1/2""",12 12 8,01:09.7,9.6
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",9,6,URBAN DANCER(C512),B Shinn,D A Hayes,128,1043,12,"""7-3/4""",9 9 9,01:09.9,25
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",10,12,ALLOY KING(D287),M L Yeung,K H Ting,113,1088,10,"""7-3/4""",1 1 10,01:09.9,71
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",11,4,STRIKING MR C(B141),K C Leung,T P Yung,130,1285,5,"""8""",7 8 11,01:09.9,11
1/31/2021,ST,3,Class 4 - 1200M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 1,000,000",12,10,KELMIMI WINS(C419),H W Lai,D E Ferraris,115,1136,9,"""12-3/4""",11 11 12,01:10.7,112
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",1,9,HAPPY WIN WIN(C125),A Hamelin,C H Yip,120,1039,1,"""-""",8 7 6 1,01:34.5,12
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",2,6,WINNING STEED(D155),K C Leung,K H Ting,122,1168,5,"""N""",5 5 4 2,01:34.5,20
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",3,10,NUNCHUKS(C357),C Y Ho,C Fownes,120,1065,6,"""3/4""",13 13 13 3,01:34.6,9.4
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",4,4,DONC JE SUIS(E155),B Shinn,D A Hayes,124,1177,4,"""2-3/4""",11 12 12 4,01:34.9,13
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",5,3,BULLETPROOF(D219),V Borges,P F Yiu,124,1048,12,"""2-3/4""",4 4 5 5,01:34.9,16
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",6,8,LAND POWER(C417),J Moreira,A T Millard,123,1166,9,"""3""",3 3 2 6,01:34.9,8.2
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",7,12,GOLD 'N' BOLD(D079),K Teetan,W Y So,116,1176,3,"""3-1/4""",12 9 8 7,01:35.0,11
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",8,7,AMAZING LUCK(B401),M F Poon,P O'Sullivan,118,1221,14,"""3-3/4""",14 14 14 8,01:35.1,80
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",9,13,SURE WIN WIN(D407),A Badel,T P Yung,115,1211,8,"""3-3/4""",10 11 11 9,01:35.1,11
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",10,2,CHEERFUL DAYS(D473),Z Purton,K W Lui,130,1195,11,"""4""",1 1 1 10,01:35.1,2.2
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",11,14,BRAVE POWER(D153),M Chadwick,A S Cruz,113,1162,10,"""4-1/2""",6 6 7 11,01:35.2,17
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",12,11,MCMUNIGAL(B335),H N Wong,D E Ferraris,115,1056,2,"""6-3/4""",9 10 10 12,01:35.5,106
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",13,1,RUBY STARS(D317),N Callan,K L Man,133,1014,7,"""11-1/2""",7 8 9 13,01:36.3,198
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",14,5,SAVVY KINGMAN(D416),M L Yeung,F C Lor,123,1234,13,"""12-3/4""",2 2 3 14,01:36.5,122
1/31/2021,ST,4,Class 4 - 1600M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",WV,,COUNTRY BOY(D348),J Moreira,J Size,120,---,---,"""---""",---,---,---
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",1,1,SUNNY BOY(A379),C L Chau,W Y So,123,1201,1,"""-""",5 6 1,01:08.5,8.5
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",2,5,SUNSET WATCH(C502),K Teetan,K W Lui,126,1164,9,"""3/4""",7 5 2,01:08.6,14
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",3,2,UTOPIA LIFE(C166),N Callan,K L Man,128,1157,12,"""1-1/4""",2 2 3,01:08.7,12
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",4,10,FLYING BONUS(B433),A Hamelin,C H Yip,117,1206,11,"""1-1/2""",1 1 4,01:08.7,18
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",5,9,SUPER ALLIANCES(C472),M Chadwick,J Size,118,1071,6,"""2-1/4""",10 10 5,01:08.8,7.8
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",6,3,ALL FOR SOUTH(D395),J Moreira,F C Lor,127,1212,10,"""2-3/4""",4 3 6,01:08.9,3.2
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",7,8,AQUILA(C248),C Y Ho,K H Ting,120,1094,3,"""4-1/2""",3 4 7,01:09.2,13
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",8,6,GUNNAR(C222),K H Chan,C Fownes,117,1124,7,"""5""",8 11 8,01:09.3,5.8
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",9,11,TELECOM SMART(E140),C Wong,Y S Tsui,110,1085,4,"""5-1/2""",12 12 9,01:09.4,95
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",10,12,JUST NOT LISTENING(B192),H T Mo,T P Yung,111,1212,2,"""6-1/4""",9 7 10,01:09.5,42
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",11,7,ETERNAL BEAUTY(E229),T Piccone,A S Cruz,121,1112,5,"""7-1/4""",6 8 11,01:09.7,23
1/31/2021,ST,5,Class 3 - 1200M - (80-60),GOOD,ALL WEATHER TRACK,"HK$ 1,500,000",12,4,FALCON TURBO(B164),C Schofield,A T Millard,127,1169,8,"""9-1/4""",11 9 12,01:10.0,8.4
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",1,12,BEAUTY SMILE(D347),M Chadwick,A S Cruz,115,1092,8,"""-""",4 4 4 1,01:21.1,6.8
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",2,2,NOT USUAL TALENT(C095),C L Chau,T P Yung,126,1161,2,"""3/4""",8 9 7 2,01:21.2,3.8
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",3,3,BALLISTIC KING(C231),N Callan,K H Ting,128,1094,6,"""1-3/4""",5 6 5 3,01:21.4,7.9
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",4,10,HIGHLY PROACTIVE(C458),C Y Ho,K W Lui,117,1078,9,"""2""",1 1 1 4,01:21.4,19
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",5,8,WINNING METHOD(C383),A Badel,C S Shum,118,1233,11,"""2-3/4""",12 12 13 5,01:21.5,11
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",6,5,BEAUTY LEGACY(D023),K Teetan,J Size,119,1220,3,"""2-3/4""",3 3 3 6,01:21.5,6.3
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",7,1,BAND OF BROTHERS(C135),Z Purton,P O'Sullivan,133,1180,12,"""4""",13 13 8 7,01:21.7,11
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",8,14,WATER DIVINER(V356),H N Wong,C W Chang,112,1180,5,"""4""",11 11 12 8,01:21.7,18
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",9,4,BEAUTY RUSH(C475),V Borges,J Size,120,1202,14,"""4-1/4""",2 2 2 9,01:21.8,47
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",10,9,HAPPY FUN(B316),T Piccone,C H Yip,117,1147,7,"""7-1/2""",7 7 6 10,01:22.3,51
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",11,13,GOLDEN SPECTRUM(D188),C Wong,A S Cruz,110,1028,1,"""11""",10 8 10 11,01:22.9,63
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",12,11,MS ALLY(E237),J Moreira,A T Millard,116,1267,4,"""12-3/4""",9 10 11 12,01:23.1,5.9
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",13,7,SMILING TIME(E235),K C Leung,K H Ting,119,1127,13,"""15-1/2""",14 14 14 13,01:23.6,105
1/31/2021,ST,6,Class 2 - 1400M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",14,6,PERPETUUM(D340),M F Poon,A S Cruz,117,1035,10,"""16-3/4""",6 5 9 14,01:23.8,109
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",1,10,GLORIOUS DRAGON(C120),M F Poon,K W Lui,113,1139,2,"""-""",3 4 5 5 1,01:46.0,6.2
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",2,1,EXULTANT(B101),Z Purton,A S Cruz,133,1074,3,"""1-3/4""",4 3 2 2 2,01:46.3,3.4
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",3,2,FURORE(C079),J Moreira,A S Cruz,128,1085,4,"""2""",5 6 7 8 3,01:46.3,3
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",4,9,SINGAPORE SLING(B104),K Teetan,A T Millard,113,1113,10,"""2-3/4""",2 2 3 3 4,01:46.4,18
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",5,4,TIME WARP(A066),K C Leung,A S Cruz,117,1256,1,"""2-3/4""",1 1 1 1 5,01:46.5,16
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",6,3,COLUMBUS COUNTY(C465),C Soumillon,C Fownes,120,1067,9,"""4-1/4""",8 8 8 7 6,01:46.7,5.6
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",7,5,HARMONY VICTORY(B405),A Badel,C S Shum,113,1081,8,"""5-1/4""",9 9 10 9 7,01:46.8,18
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",8,8,HO HO KHAN(B318),M Chadwick,D J Hall,113,1045,5,"""5-1/2""",7 7 6 6 8,01:46.9,53
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",9,7,SAVVY NINE(D056),V Borges,D J Whyte,113,1129,7,"""10-3/4""",6 5 4 4 9,01:47.7,18
1/31/2021,ST,7,Group Three - 1800M,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",10,6,CHEFANO(C297),M L Yeung,D A Hayes,113,1042,6,"""12-3/4""",10 10 9 10 10,01:48.1,83
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",1,11,ULTRA EXPRESS(D161),K Teetan,A T Millard,122,1091,3,"""-""",4 5 6 1,01:22.2,7.8
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",2,13,GREEN ENVY(C313),J Moreira,C Fownes,117,1171,8,"""N""",5 6 5 2,01:22.3,4.8
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",3,9,WINS ALL(C388),Z Purton,W Y So,123,1118,1,"""1/2""",1 4 2 3,01:22.3,3.4
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",4,5,EL JEFE(C466),K C Leung,C H Yip,127,1131,14,"""1/2""",13 14 12 4,01:22.3,38
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",5,2,DIAMOND RHYME(B183),C L Chau,F C Lor,125,1074,10,"""1-1/2""",2 1 1 5,01:22.5,11
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",6,6,ZONE D(D415),A Badel,J Size,127,1042,9,"""2""",11 12 13 6,01:22.5,13
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",7,4,SEAWEED FORTUNE(C440),C Y Ho,K W Lui,129,1129,4,"""2""",12 11 9 7,01:22.5,13
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",8,7,BEST FOR YOU(C223),C Schofield,Y S Tsui,126,1012,2,"""2""",8 7 7 8,01:22.5,39
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",9,12,STUNNING IMPACT(C366),T Piccone,P O'Sullivan,121,1021,7,"""3""",10 10 11 9,01:22.7,15
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",10,8,TRAVEL GLORY(E170),V Borges,C W Chang,126,1038,5,"""4-1/4""",7 8 10 10,01:22.9,30
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",11,3,MORE THAN ENOUGH(D372),C Soumillon,A S Cruz,129,1184,12,"""4-3/4""",6 2 3 11,01:23.0,6.8
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",12,14,UNIVERSAL CROWN(D240),M L Yeung,D J Whyte,117,1079,13,"""5-3/4""",14 13 14 12,01:23.2,136
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",13,10,PEARL CHAMPION(B201),A Hamelin,K L Man,122,1047,6,"""6-1/2""",3 3 4 13,01:23.3,34
1/31/2021,ST,8,Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",14,1,GOLDEN LINK(D222),M F Poon,P F Yiu,131,1024,11,"""10-1/4""",9 9 8 14,01:23.9,50
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",1,10,CASIMIRO(C149),M Chadwick,P O'Sullivan,115,1124,10,"""-""",7 8 8 1,01:33.9,33
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",2,13,TELECOM FIGHTERS(D482),K Teetan,Y S Tsui,114,1109,6,"""N""",3 4 3 2,01:34.0,5.9
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",3,8,AUTHENTIC CHAMP(C039),C Y Ho,K H Ting,117,1173,11,"""N""",10 11 10 3,01:34.0,5.1
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",4,3,PERFECT TO GREAT(D327),J Moreira,C Fownes,127,1208,9,"""1/2""",9 9 9 4,01:34.0,5.6
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",5,12,LEADING FORTUNE(C441),A Badel,J Size,114,1130,12,"""1-3/4""",12 12 12 5,01:34.2,10
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",6,5,LOOKING GREAT(E053),Z Purton,F C Lor,121,1071,2,"""2""",6 6 6 6,01:34.3,4.4
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",7,7,BEAUTY DAY(B076),M F Poon,T P Yung,118,1170,3,"""2-1/4""",1 1 1 7,01:34.3,8.5
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",8,14,HANG'S DECISION(T262),M L Yeung,W Y So,113,1143,8,"""3-1/4""",8 7 7 8,01:34.5,148
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",9,2,KING OPIE(B034),T Piccone,F C Lor,132,1130,7,"""3-1/4""",2 2 2 9,01:34.5,107
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",10,1,CALIFORNIA TEN(E045),C L Chau,A S Cruz,126,1102,5,"""4""",5 5 4 10,01:34.6,74
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",11,4,AI ONE(E139),C Schofield,D A Hayes,121,1021,14,"""6""",14 14 14 11,01:34.9,175
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",12,11,TOYCOON(D203),K C Leung,P F Yiu,117,1047,4,"""12-1/2""",11 10 11 12,01:35.9,37
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",13,9,LEGION OF MERIT(D419),H T Mo,D J Hall,113,1251,13,"""12-3/4""",13 13 13 13,01:36.0,282
1/31/2021,ST,9,Class 3 - 1600M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",14,6,PIANO SOLO(E044),C Soumillon,C S Shum,121,1164,1,"""13-3/4""",4 3 5 14,01:36.2,6.9
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",1,3,BEAUTY APPLAUSE(C228),J Moreira,J Size,131,1181,12,"""-""",2 1 1,01:08.4,9.4
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",2,11,GUY DRAGON(B377),C Y Ho,C Fownes,119,1177,8,"""1-1/4""",12 12 2,01:08.6,12
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",3,13,ROMAN TURBO(E043),A Badel,C S Shum,118,1074,10,"""2-3/4""",6 6 3,01:08.8,7.6
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",4,5,HIGHLAND FORTUNE(C292),K Teetan,K W Lui,124,1091,2,"""2-3/4""",5 4 4,01:08.8,10
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",5,8,RACING FIGHTER(B285),K C Leung,C H Yip,123,1212,4,"""3-1/2""",10 11 5,01:09.0,44
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",6,2,DUKE WAI(C188),C L Chau,P O'Sullivan,125,1142,6,"""4-1/4""",11 10 6,01:09.1,5.6
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",7,9,HANDSOME BO BO(B119),Z Purton,C S Shum,121,1216,1,"""4-1/4""",4 5 7,01:09.1,5.1
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",8,7,CALIFORNIADEEPSHOT(D276),C Soumillon,A S Cruz,123,1171,3,"""4-1/4""",7 7 8,01:09.1,4.1
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",9,4,VICTORIAM(C186),N Callan,K W Lui,127,1150,11,"""5""",9 9 9,01:09.2,93
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",10,12,YOUNG LEGEND(B097),A Hamelin,C S Shum,119,1073,13,"""6""",14 13 10,01:09.4,121
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",11,6,TEAM SPIRIT(B230),T Piccone,W Y So,124,1204,5,"""6""",1 2 11,01:09.4,24
1/31/2021,ST,10,Class 2 - 1200M - (100-80),GOOD,"TURF - ""B+2"" Course","HK$ 2,200,000",12,10,ALL IN MIND(D200),M Chadwick,A S Cruz,120,1211,14,"""6-1/4""",3 3 12,01:09.4,16
